date,trade,sell,buy
20180427,25,11,14
20180430,23,9,14
20180502,24,12,12
20180503,20,7,13
20180504,21,9,12
20180508,21,4,17
20180509,20,5,15
20180510,22,5,17
20180511,20,5,15
20180514,21,6,15
20180515,22,4,18
20180516,21,7,14
20180517,21,8,13
20180518,21,2,19
20180521,20,6,14
20180523,22,9,13
20180524,20,20,0
20180525,0,0,0
20180528,13,0,13
20180529,23,6,17
20180530,20,20,0
20180531,0,0,0
20180601,14,0,14
20180604,19,7,12
20180605,24,7,17
20180607,24,10,14
20180608,23,7,16
20180611,24,6,18
20180612,24,11,13
20180614,27,11,16
20180615,28,14,14
20180618,24,24,0
20180619,14,0,14
20180620,22,3,19
20180621,20,20,0
20180622,0,0,0
20180625,0,0,0
20180626,0,0,0
20180627,13,0,13
20180628,18,4,14
20180629,24,3,21
20180702,25,5,20
20180703,26,9,17
20180704,25,12,13
20180705,25,8,17
20180706,27,10,17
20180709,28,9,19
20180710,28,28,0
20180711,14,0,14
20180712,22,6,16
20180713,25,8,17
20180716,28,8,20
20180717,26,26,0
20180718,18,0,18
20180719,26,8,18
20180720,25,10,15
20180723,24,8,16
20180724,24,10,14
20180725,27,4,23
20180726,28,16,12
20180727,26,11,15
20180730,26,14,12
