date,trade,sell,buy
20200521,25,12,13
20200522,27,11,16
20200525,26,11,15
20200526,25,9,16
20200527,26,13,13
20200528,26,12,14
20200529,24,11,13
20200601,24,10,14
20200602,22,11,11
20200603,22,11,11
20200604,21,9,12
20200605,23,10,13
20200608,23,10,13
20200609,23,10,13
20200610,22,8,14
20200611,21,9,12
20200612,21,9,12
20200615,18,9,9
20200616,24,8,16
20200617,21,11,10
20200618,25,11,14
20200619,25,12,13
20200622,25,11,14
20200623,27,11,16
20200624,24,7,17
20200625,26,11,15
20200626,24,10,14
20200629,25,10,15
20200630,23,10,13
20200701,26,8,18
20200702,25,9,16
20200703,24,8,16
20200706,25,8,17
20200707,25,12,13
20200708,27,11,16
20200709,27,13,14
20200710,25,10,15
20200713,23,8,15
20200714,24,9,15
20200715,24,11,13
20200716,24,9,15
20200717,26,11,15
20200720,25,10,15
20200721,25,9,16
20200722,26,11,15
20200723,25,8,17
20200724,25,9,16
20200727,25,9,16
20200728,24,6,18
20200729,24,9,15
20200730,24,10,14
20200731,24,11,13
20200803,24,10,14
20200804,24,10,14
20200805,25,11,14
20200806,24,9,15
20200807,24,9,15
20200810,24,8,16
20200811,22,8,14
20200812,23,6,17
20200813,23,7,16
20200814,22,8,14
