date,trade,sell,buy
20160712,24,9,15
20160713,25,9,16
20160714,23,8,15
20160715,24,8,16
20160718,26,9,17
20160719,26,7,19
20160720,24,6,18
20160721,26,9,17
20160722,26,10,16
20160725,25,12,13
20160726,24,10,14
20160727,24,11,13
20160728,24,11,13
20160729,23,10,13
20160801,21,13,8
20160802,23,11,12
20160803,23,12,11
20160804,21,10,11
20160805,22,9,13
20160808,21,9,12
20160809,22,10,12
20160810,24,8,16
20160811,23,7,16
20160812,25,11,14
20160816,23,10,13
20160817,25,11,14
20160818,24,9,15
20160819,24,8,16
20160822,23,9,14
20160823,22,10,12
20160824,23,12,11
20160825,23,10,13
20160826,21,8,13
20160829,20,7,13
20160830,20,9,11
20160831,21,10,11
20160901,21,9,12
20160902,22,11,11
20160905,21,9,12
20160906,20,8,12
20160907,19,9,10
20160908,21,9,12
20160909,21,9,12
20160912,20,9,11
20160913,20,6,14
20160919,19,4,15
20160920,21,4,17
20160921,19,5,14
20160922,19,4,15
20160923,21,10,11
20160926,21,8,13
20160927,19,7,12
20160928,18,7,11
20160929,19,7,12
20160930,19,7,12
20161004,21,6,15
20161005,20,9,11
20161006,18,9,9
20161007,19,8,11
20161010,19,9,10
20161011,18,7,11
20161012,18,6,12
