date,trade,sell,buy
20170414,26,7,19
20170417,26,7,19
20170418,23,7,16
20170419,25,12,13
20170420,25,12,13
20170421,24,11,13
20170424,24,13,11
20170425,25,11,14
20170426,26,10,16
20170427,27,12,15
20170428,24,10,14
20170502,24,11,13
20170504,24,9,15
20170508,24,9,15
20170510,23,10,13
20170511,26,9,17
20170512,25,11,14
20170515,25,11,14
20170516,26,12,14
20170517,26,12,14
20170518,25,11,14
20170519,23,8,15
20170522,26,10,16
20170523,25,9,16
20170524,26,10,16
20170525,24,9,15
20170526,25,11,14
20170529,25,8,17
20170530,24,10,14
20170531,23,9,14
20170601,23,9,14
20170602,24,7,17
20170605,23,7,16
20170607,24,8,16
20170608,23,7,16
20170609,23,6,17
20170612,25,8,17
20170613,25,10,15
20170614,22,8,14
20170615,26,9,17
20170616,26,6,20
20170619,26,6,20
20170620,27,9,18
20170621,26,8,18
20170622,23,9,14
20170623,24,7,17
20170626,23,5,18
20170627,25,4,21
20170628,24,4,20
20170629,23,3,20
20170630,24,5,19
20170703,23,6,17
20170704,23,10,13
20170705,23,12,11
20170706,22,12,10
20170707,23,12,11
20170710,23,7,16
20170711,24,10,14
20170712,24,12,12
20170713,22,11,11
20170714,22,9,13
20170717,22,9,13
