date,trade,sell,buy
20181106,22,10,12
20181107,21,8,13
20181108,22,10,12
20181109,22,8,14
20181112,25,10,15
20181113,24,9,15
20181114,24,10,14
20181115,24,12,12
20181116,25,15,10
20181119,25,16,9
20181120,24,14,10
20181121,25,10,15
20181122,25,9,16
20181123,22,9,13
20181126,23,11,12
20181127,23,8,15
20181128,24,9,15
20181129,23,8,15
20181130,22,7,15
20181203,22,8,14
20181204,24,9,15
20181205,23,9,14
20181206,23,7,16
20181207,21,6,15
20181210,21,7,14
20181211,21,7,14
20181212,21,7,14
20181213,22,10,12
20181214,23,11,12
20181217,23,11,12
20181218,22,10,12
20181219,21,9,12
20181220,21,8,13
20181221,22,11,11
20181224,23,12,11
20181226,20,10,10
20181227,21,10,11
20181228,21,8,13
20190102,21,10,11
20190103,21,10,11
20190104,22,11,11
20190107,21,10,11
20190108,19,9,10
20190109,21,8,13
20190110,21,8,13
20190111,21,7,14
20190114,20,10,10
20190115,21,10,11
20190116,20,8,12
20190117,20,7,13
20190118,18,6,12
20190121,21,11,10
20190122,21,9,12
20190123,18,7,11
20190124,19,7,12
20190125,21,8,13
20190128,22,7,15
20190129,20,6,14
20190130,21,7,14
20190131,22,8,14
20190201,22,12,10
20190207,20,10,10
