date,trade,sell,buy
20190812,23,7,16
20190813,20,7,13
20190814,19,5,14
20190816,23,10,13
20190819,25,7,18
20190820,21,6,15
20190821,23,8,15
20190822,19,7,12
20190823,24,10,14
20190826,18,6,12
20190827,20,7,13
20190828,23,7,16
20190829,20,7,13
20190830,22,7,15
20190902,22,9,13
20190903,21,9,12
20190904,24,9,15
20190905,22,7,15
20190906,23,5,18
20190909,22,8,14
20190910,24,6,18
20190911,23,8,15
20190916,25,10,15
20190917,22,10,12
20190918,23,10,13
20190919,21,9,12
20190920,23,8,15
20190923,21,7,14
20190924,23,7,16
20190925,21,10,11
20190926,24,7,17
20190927,21,9,12
20190930,21,8,13
20191001,20,7,13
20191002,20,7,13
20191004,23,7,16
20191007,21,6,15
20191008,21,7,14
20191010,23,6,17
20191011,22,6,16
20191014,19,8,11
20191015,20,7,13
20191016,22,8,14
20191017,22,7,15
20191018,23,9,14
20191021,19,6,13
20191022,20,8,12
20191023,21,6,15
20191024,22,9,13
20191025,22,6,16
20191028,22,7,15
20191029,21,7,14
20191030,20,8,12
20191031,19,7,12
20191101,23,6,17
20191104,23,9,14
20191105,22,8,14
20191106,23,7,16
20191107,21,8,13
20191108,20,8,12
20191111,21,4,17
20191112,21,9,12
