date,trade,sell,buy
20200521,25,12,13
20200522,24,10,14
20200525,20,10,10
20200526,22,12,10
20200527,21,9,12
20200528,23,10,13
20200529,23,11,12
20200601,23,10,13
20200602,23,12,11
20200603,26,14,12
20200604,26,12,14
20200605,27,16,11
20200608,21,14,7
20200609,24,14,10
20200610,21,14,7
20200611,22,9,13
20200612,19,9,10
20200615,20,11,9
20200616,26,12,14
20200617,21,6,15
20200618,20,7,13
20200619,19,11,8
20200622,20,5,15
20200623,23,10,13
20200624,26,11,15
20200625,27,14,13
20200626,24,13,11
20200629,24,12,12
20200630,21,9,12
20200701,24,11,13
20200702,22,15,7
20200703,22,10,12
20200706,24,13,11
20200707,21,8,13
20200708,22,9,13
20200709,23,8,15
20200710,24,10,14
20200713,23,11,12
20200714,23,9,14
20200715,24,11,13
20200716,22,11,11
20200717,19,11,8
20200720,23,6,17
20200721,22,13,9
20200722,18,7,11
20200723,21,10,11
20200724,19,9,10
20200727,21,10,11
20200728,22,8,14
20200729,19,10,9
20200730,21,7,14
20200731,21,11,10
20200803,22,12,10
20200804,22,10,12
20200805,20,11,9
20200806,25,10,15
20200807,25,13,12
20200810,20,13,7
20200811,25,8,17
20200812,19,12,7
20200813,22,10,12
20200814,20,11,9
