date,trade,sell,buy
20190211,23,10,13
20190212,19,8,11
20190213,20,7,13
20190214,22,5,17
20190215,23,11,12
20190218,24,9,15
20190219,18,7,11
20190220,18,11,7
20190221,21,10,11
20190222,24,12,12
20190225,23,7,16
20190226,25,12,13
20190227,24,11,13
20190228,25,10,15
20190304,24,12,12
20190305,20,5,15
20190306,21,8,13
20190307,21,6,15
20190308,23,10,13
20190311,18,7,11
20190312,24,10,14
20190313,21,12,9
20190314,20,5,15
20190315,20,8,12
20190318,19,6,13
20190319,21,5,16
20190320,21,5,16
20190321,17,4,13
20190322,21,9,12
20190325,24,10,14
20190326,20,8,12
20190327,26,14,12
20190328,23,10,13
20190329,22,9,13
20190401,23,10,13
20190402,24,9,15
20190403,23,9,14
20190404,23,12,11
20190405,24,10,14
20190408,26,13,13
20190409,22,10,12
20190410,24,12,12
20190411,21,7,14
20190412,21,11,10
20190415,19,7,12
20190416,22,9,13
20190417,24,8,16
20190418,24,10,14
20190419,23,6,17
20190422,22,11,11
20190423,22,10,12
20190424,22,10,12
20190425,23,7,16
20190426,24,10,14
20190429,23,6,17
20190430,23,6,17
20190502,20,10,10
20190503,23,11,12
20190507,23,5,18
20190508,23,8,15
20190509,21,6,15
20190510,20,10,10
