date,trade,sell,buy
20190211,26,15,11
20190212,25,14,11
20190213,24,12,12
20190214,25,10,15
20190215,24,8,16
20190218,25,11,14
20190219,25,10,15
20190220,26,10,16
20190221,25,8,17
20190222,26,9,17
20190225,24,8,16
20190226,23,7,16
20190227,21,4,17
20190228,21,6,15
20190304,22,7,15
20190305,22,7,15
20190306,22,4,18
20190307,22,5,17
20190308,23,11,12
20190311,23,8,15
20190312,22,8,14
20190313,24,10,14
20190314,24,12,12
20190315,24,10,14
20190318,25,11,14
20190319,22,10,12
20190320,22,10,12
20190321,24,8,16
20190322,21,10,11
20190325,23,12,11
20190326,23,7,16
20190327,23,9,14
20190328,21,6,15
20190329,21,6,15
20190401,23,9,14
20190402,23,9,14
20190403,22,7,15
20190404,20,5,15
20190405,23,5,18
20190408,21,7,14
20190409,23,8,15
20190410,22,6,16
20190411,22,7,15
20190412,21,6,15
20190415,21,7,14
20190416,21,6,15
20190417,22,8,14
20190418,23,6,17
20190419,22,5,17
20190422,23,6,17
20190423,24,7,17
20190424,24,6,18
20190425,23,6,17
20190426,22,4,18
20190429,23,6,17
20190430,21,4,17
20190502,19,4,15
20190503,18,2,16
20190507,22,0,22
20190508,20,2,18
20190509,19,1,18
20190510,21,4,17
