date,trade,sell,buy
20200521,18,9,9
20200522,20,9,11
20200525,20,11,9
20200526,22,10,12
20200527,20,12,8
20200528,22,16,6
20200529,23,12,11
20200601,22,9,13
20200602,27,16,11
20200603,24,11,13
20200604,25,16,9
20200605,25,11,14
20200608,23,13,10
20200609,23,9,14
20200610,23,8,15
20200611,25,10,15
20200612,23,13,10
20200615,26,11,15
20200616,24,17,7
20200617,24,11,13
20200618,22,10,12
20200619,21,7,14
20200622,22,8,14
20200623,20,9,11
20200624,24,9,15
20200625,28,17,11
20200626,29,14,15
20200629,27,17,10
20200630,22,11,11
20200701,23,11,12
20200702,24,10,14
20200703,27,16,11
20200706,24,10,14
20200707,25,18,7
20200708,23,12,11
20200709,23,10,13
20200710,21,8,13
20200713,23,9,14
20200714,24,14,10
20200715,21,11,10
20200716,24,14,10
20200717,25,14,11
20200720,24,8,16
20200721,25,17,8
20200722,25,15,10
20200723,22,10,12
20200724,19,12,7
20200727,26,15,11
20200728,26,16,10
20200729,23,10,13
20200730,21,13,8
20200731,26,11,15
20200803,22,12,10
20200804,25,18,7
20200805,28,12,16
20200806,27,12,15
20200807,24,13,11
20200810,23,11,12
20200811,24,8,16
20200812,23,15,8
20200813,21,10,11
20200814,18,4,14
