date,trade,sell,buy
20170719,21,16,5
20170720,28,13,15
20170721,24,12,12
20170724,23,8,15
20170725,22,11,11
20170726,21,8,13
20170727,20,10,10
20170728,20,10,10
20170731,22,10,12
20170801,21,13,8
20170802,22,9,13
20170803,23,13,10
20170804,23,12,11
20170807,23,11,12
20170808,23,12,11
20170809,21,11,10
20170810,21,11,10
20170811,23,10,13
20170814,22,9,13
20170816,21,10,11
20170817,22,10,12
20170818,23,12,11
20170821,19,8,11
20170822,17,9,8
20170823,26,12,14
20170824,25,12,13
20170825,22,9,13
20170828,17,4,13
20170829,22,9,13
20170830,24,10,14
20170831,26,13,13
20170901,25,17,8
20170904,19,12,7
20170905,24,13,11
20170906,20,7,13
20170907,24,8,16
20170908,21,9,12
20170911,24,8,16
20170912,21,12,9
20170913,20,9,11
20170914,18,8,10
20170915,20,10,10
20170918,18,9,9
20170919,20,6,14
20170920,23,6,17
20170921,20,12,8
20170922,23,9,14
20170925,23,13,10
20170926,18,6,12
20170927,21,11,10
20170928,18,5,13
20170929,21,7,14
20171010,25,16,9
20171011,24,10,14
20171012,21,9,12
20171013,25,11,14
20171016,23,11,12
20171017,24,16,8
20171018,23,10,13
20171019,21,8,13
20171020,21,7,14
20171023,22,9,13
